property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type
house,bptp visionnaire,sector 70a,5.25,20115.0,5.0,4.0,3,3.0,new Property,2610.0,0.0,1.0,0.0,0.0,0.0,0.0
house,independent,sector 21a faridabad,5.7,11750.0,5.0,4.0,2,2.0,moderately old,4851.0,0.0,1.0,1.0,1.0,0.0,0.0
house,independent,sushant lok phase 1,2.1,4250.0,10.0,10.0,3,5.0,new Property,549.0,0.0,1.0,0.0,0.0,0.0,2.0
house,emaar mgf marbella,sector 66,12.0,37037.0,5.0,5.0,3,3.0,new Property,3240.0,0.0,1.0,1.0,1.0,0.0,0.0
house,independent,dlf phase 2,10.85,38150.0,6.0,6.0,1,3.0,relativelt new,2844.0,0.0,0.0,1.0,0.0,0.0,0.0
house,sushant lok 1 builder floors,sushant lok phase 1,1.95,10077.0,3.0,4.0,3,4.0,new Property,1935.0,0.0,1.0,0.0,0.0,0.0,0.0
house,independent,dlf phase 2,4.45,32963.0,4.0,3.0,3,2.0,moderately old,1350.0,0.0,0.0,1.0,0.0,0.0,2.0
house,independent,dlf phase 4,9.0,27778.0,6.0,7.0,3,3.0,moderately old,3240.0,1.0,1.0,1.0,1.0,0.0,2.0
house,independent,dlf phase 1,15.0,33201.0,5.0,6.0,3,3.0,moderately old,4518.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,b block sushant lok phase 1,8.25,30556.0,5.0,6.0,3,3.0,moderately old,2700.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,new palam vihar phase 1,2.0,14914.0,6.0,4.0,3,3.0,relativelt new,1341.0,1.0,0.0,0.0,1.0,0.0,0.0
house,dlf city plots phase 2,dlf phase 2,10.75,29861.0,9.0,9.0,3,3.0,old property,3600.0,0.0,1.0,1.0,1.0,0.0,2.0
house,independent,sector 38,2.1,23333.0,7.0,7.0,3,3.0,relativelt new,900.0,1.0,0.0,1.0,1.0,0.0,2.0
house,unitech espace,nirvana country,7.35,41761.0,4.0,4.0,3,3.0,moderately old,1760.0,0.0,1.0,0.0,1.0,0.0,0.0
house,independent,uppals southend,4.45,15451.0,6.0,6.0,3,3.0,moderately old,2880.0,1.0,1.0,1.0,1.0,0.0,1.0
house,independent,sector 9,3.4,12938.0,9.0,9.0,3,3.0,moderately old,2628.0,0.0,0.0,0.0,0.0,0.0,0.0
house,emaar mgf marbella,sector 66,12.0,38095.0,5.0,6.0,3,3.0,relativelt new,3150.0,0.0,1.0,1.0,0.0,0.0,0.0
house,independent,sector 48,8.4,25926.0,4.0,4.0,3,2.0,old property,3240.0,0.0,1.0,0.0,1.0,0.0,0.0
house,vipul tatvam villa,sector 48,8.5,26235.0,4.0,4.0,2,2.0,moderately old,3240.0,0.0,1.0,1.0,1.0,0.0,2.0
house,independent,dlf phase 2,7.6,38756.0,9.0,9.0,3,4.0,relativelt new,1961.0,1.0,0.0,1.0,1.0,0.0,0.0
house,ansal sushant lok plots,sushant lok phase 1,7.0,25926.0,5.0,5.0,3,3.0,relativelt new,2700.0,1.0,1.0,0.0,1.0,0.0,0.0
house,grover homes sec 4,sector 4,4.75,9374.0,5.0,5.0,1,1.0,old property,5067.0,1.0,1.0,0.0,1.0,0.0,0.0
house,independent,sector 9,3.5,13410.0,9.0,9.0,3,3.0,relativelt new,2610.0,1.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 40,5.0,21124.0,9.0,9.0,3,3.0,moderately old,2367.0,0.0,1.0,1.0,0.0,0.0,0.0
house,independent,nirvana country,10.56,32593.0,5.0,5.0,3,3.0,moderately old,3240.0,0.0,1.0,0.0,0.0,0.0,2.0
house,ansal api esencia,sector 67,5.46,24170.0,4.0,5.0,3,2.0,relativelt new,2259.0,1.0,0.0,1.0,1.0,0.0,0.0
house,independent,dlf phase 2,10.0,37037.0,5.0,6.0,3,3.0,old property,2700.0,0.0,1.0,1.0,0.0,0.0,0.0
house,independent,dlf phase 2,9.0,28490.0,10.0,10.0,3,3.0,old property,3159.0,0.0,0.0,0.0,1.0,0.0,0.0
house,independent,hsiidc plot sector 1 imt manesar,10.0,13583.0,4.0,4.0,3,1.0,undefined,7362.0,0.0,1.0,0.0,0.0,0.0,2.0
house,independent,sector 7,1.95,13542.0,2.0,2.0,2,2.0,old property,1440.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sushant lok phase 3,3.3,19097.0,4.0,4.0,2,3.0,moderately old,1728.0,0.0,0.0,1.0,0.0,0.0,0.0
house,independent,sector 15 part 2,7.2,22222.0,3.0,3.0,2,1.0,old property,3231.0,0.0,0.0,1.0,0.0,0.0,2.0
house,suncity essel towers,sector 28,6.0,22222.0,4.0,4.0,3,3.0,old property,2700.0,1.0,0.0,0.0,0.0,0.0,0.0
house,independent,dlf phase 2,9.0,33333.0,5.0,5.0,3,3.0,old property,2700.0,1.0,1.0,1.0,1.0,0.0,2.0
house,independent,dlf phase 1,5.8,32222.0,5.0,5.0,3,2.0,old property,1800.0,1.0,1.0,1.0,1.0,0.0,2.0
house,sector 37,nars,0.55,7290.0,2.0,1.0,1,1.0,new Property,83.0,0.0,0.0,1.0,0.0,0.0,2.0
house,nul,dlf phase 2,6.25,34722.0,5.0,5.0,3,2.0,moderately old,1800.0,0.0,1.0,0.0,1.0,0.0,0.0
house,bptp visionnaire,sector 70a,5.4,20690.0,4.0,5.0,3,3.0,relativelt new,2610.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,c block sushant lok phase 1,5.75,29716.0,4.0,4.0,2,2.0,old property,1935.0,0.0,1.0,1.0,1.0,0.0,2.0
house,independent,palam vihar,2.55,16378.0,3.0,3.0,2,2.0,old property,1557.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,palam vihar,5.6,17284.0,8.0,6.0,3,2.0,moderately old,3240.0,1.0,1.0,1.0,1.0,0.0,2.0
house,independent,greenwood city,17.0,37778.0,5.0,8.0,3,3.0,relativelt new,4500.0,1.0,1.0,1.0,1.0,0.0,1.0
house,experion windchants,sector 112,7.99,12519.0,4.0,6.0,3,2.0,new Property,6382.0,0.0,1.0,1.0,1.0,0.0,0.0
house,uppal southend,uppals southend,3.75,25562.0,6.0,6.0,3,3.0,moderately old,1467.0,0.0,0.0,0.0,0.0,1.0,2.0
house,vipul tatvam villa,sector 48,7.25,27971.0,3.0,4.0,2,2.0,moderately old,2592.0,1.0,1.0,1.0,1.0,0.0,0.0
house,vipul tatvam villa,sector 48,8.4,21000.0,4.0,5.0,3,2.0,moderately old,4000.0,1.0,1.0,0.0,1.0,0.0,0.0
house,independent,sector 55,3.55,24500.0,4.0,4.0,3,2.0,old property,1449.0,0.0,0.0,0.0,0.0,0.0,0.0
house,dlf new town heights,sector 91,2.5,7058.0,4.0,4.0,3,3.0,moderately old,3400.0,1.0,1.0,1.0,1.0,0.0,0.0
house,dlf new town heights,sector 86,2.5,7058.0,4.0,4.0,3,3.0,moderately old,3400.0,1.0,1.0,1.0,1.0,0.0,0.0
house,puri diplomatic greens,sector 111,9.0,11250.0,5.0,5.0,3,3.0,relativelt new,8000.0,0.0,1.0,0.0,0.0,0.0,2.0
house,independent,sector 40,2.1,23333.0,3.0,3.0,2,3.0,moderately old,900.0,0.0,0.0,0.0,0.0,1.0,0.0
house,independent,sector 14,4.5,20000.0,5.0,5.0,1,1.0,relativelt new,2778.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,c block sushant lok phase 1,6.5,35403.0,5.0,4.0,3,3.0,moderately old,1836.0,0.0,1.0,0.0,1.0,0.0,0.0
house,independent,sector 23,5.0,16244.0,4.0,4.0,2,2.0,old property,3078.0,0.0,0.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 1,sector 109,5.5,21605.0,4.0,4.0,3,2.0,new Property,2430.0,0.0,1.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 2,sector 109,5.65,10463.0,4.0,4.0,3,2.0,new Property,5400.0,0.0,1.0,0.0,0.0,1.0,0.0
house,emaar mgf marbella,sector 66,8.8,41608.0,4.0,4.0,3,3.0,relativelt new,2115.0,0.0,1.0,1.0,1.0,0.0,2.0
house,independent,sector 4,3.25,14444.0,3.0,3.0,2,2.0,old property,2250.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 4,5.0,10101.0,3.0,3.0,2,1.0,old property,4950.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,nirvana country,10.45,38704.0,4.0,5.0,2,3.0,moderately old,4000.0,1.0,1.0,0.0,1.0,0.0,0.0
house,vipul tatvam villa,sector 48,19.5,22222.0,5.0,6.0,3,2.0,moderately old,8775.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,sector 82,7.5,23148.0,5.0,5.0,3,2.0,relativelt new,3240.0,0.0,1.0,0.0,1.0,0.0,0.0
house,independent,laxman vihar phase 2,0.67,8557.0,3.0,2.0,1,1.0,moderately old,783.0,0.0,0.0,0.0,1.0,1.0,2.0
house,international city by sobha phase 1,sector 109,5.75,16428.0,4.0,4.0,2,3.0,relativelt new,4800.0,0.0,1.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 1,sector 109,5.7,10556.0,4.0,5.0,3,3.0,relativelt new,5400.0,1.0,1.0,1.0,1.0,0.0,2.0
house,independent,sector 9,3.2,13519.0,3.0,3.0,2,1.0,old property,2367.0,0.0,0.0,0.0,0.0,0.0,0.0
house,vipul tatvam villa,sector 48,7.69,24069.0,4.0,5.0,3,2.0,moderately old,3195.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,sector 82,7.0,21605.0,4.0,4.0,3,1.0,relativelt new,3240.0,1.0,1.0,0.0,1.0,0.0,0.0
house,independent,new colony,1.55,13889.0,2.0,2.0,2,1.0,moderately old,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,sector 7,3.85,14650.0,4.0,4.0,3,3.0,old property,2628.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 7,2.0,13889.0,2.0,2.0,2,2.0,old property,1440.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 7,3.1,13778.0,3.0,3.0,2,2.0,old property,2250.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 7,2.25,15625.0,3.0,3.0,2,2.0,old property,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,nirvana country,7.0,23333.0,4.0,4.0,2,3.0,old property,3400.0,0.0,1.0,0.0,0.0,0.0,2.0
house,vipul tatvam villa,sector 48,8.5,21250.0,4.0,5.0,3,2.0,moderately old,4000.0,1.0,1.0,0.0,1.0,1.0,0.0
house,emaar mgf marbella,sector 66,8.7,38667.0,4.0,5.0,2,3.0,new Property,2250.0,1.0,1.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 2,sector 109,12.5,26670.0,5.0,6.0,3,3.0,relativelt new,4500.0,1.0,1.0,1.0,1.0,0.0,2.0
house,international city by sobha phase 2,sector 109,6.8,12593.0,4.0,5.0,3,2.0,relativelt new,5400.0,0.0,1.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 2,sector 109,9.5,26389.0,7.0,6.0,3,3.0,relativelt new,3600.0,1.0,1.0,0.0,1.0,0.0,2.0
house,international city by sobha phase 2,sector 109,7.0,12963.0,5.0,6.0,2,2.0,relativelt new,5400.0,0.0,1.0,0.0,0.0,0.0,2.0
house,international city by sobha phase 2,sector 109,6.2,25514.0,5.0,5.0,2,2.0,relativelt new,2430.0,0.0,1.0,0.0,0.0,0.0,2.0
house,huda sector-56 gurgaon,sector 56,3.6,24845.0,5.0,5.0,3,3.0,moderately old,1449.0,0.0,0.0,0.0,0.0,1.0,2.0
house,sector-17c,sector 17c,3.05,17650.0,5.0,5.0,2,2.0,old property,1728.0,0.0,0.0,1.0,0.0,0.0,0.0
house,international city by sobha phase 1,sector 109,5.9,24280.0,4.0,5.0,2,2.0,relativelt new,2430.0,0.0,1.0,0.0,0.0,0.0,0.0
house,international city by sobha phase 1,sector 109,5.85,26423.0,4.0,5.0,3,2.0,relativelt new,2214.0,0.0,1.0,0.0,0.0,0.0,0.0
house,bptp visionnaire,sector 70a,4.0,6666.0,4.0,4.0,3,2.0,relativelt new,6000.0,0.0,1.0,0.0,0.0,0.0,2.0
house,bptp visionnaire,sector 70a,5.35,8916.0,4.0,4.0,3,3.0,relativelt new,6000.0,1.0,1.0,1.0,1.0,0.0,0.0
house,independent,dlf phase 2,6.6,36667.0,6.0,7.0,3,2.0,moderately old,1800.0,1.0,1.0,0.0,0.0,0.0,0.0
house,international city by sobha phase 1,sector 109,6.3,9000.0,4.0,5.0,3,2.0,relativelt new,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
house,international city by sobha phase 1,sector 109,12.0,20000.0,5.0,6.0,3,2.0,relativelt new,7000.0,1.0,1.0,0.0,0.0,0.0,0.0
house,independent,rajendra park,0.65,9028.0,3.0,2.0,1,1.0,relativelt new,720.0,0.0,0.0,0.0,1.0,1.0,2.0
house,independent,laxman vihar phase 2,0.55,4074.0,3.0,3.0,2,2.0,relativelt new,1350.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,laxman vihar phase 2,0.58,9619.0,2.0,2.0,1,2.0,moderately old,67.0,0.0,0.0,0.0,1.0,1.0,2.0
house,independent,laxman vihar phase 2,0.65,10317.0,1.0,1.0,1,1.0,moderately old,70.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,laxman vihar phase 2,0.61,11111.0,2.0,2.0,2,2.0,moderately old,61.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,laxman vihar phase 2,0.67,9795.0,3.0,3.0,2,2.0,relativelt new,76.0,0.0,0.0,0.0,0.0,1.0,2.0
house,ansal sushant lok plots,sushant lok phase 1,5.8,29974.0,6.0,6.0,3,2.0,relativelt new,1935.0,0.0,1.0,0.0,0.0,1.0,0.0
house,international city by sobha phase 1,sector 109,6.0,24691.0,4.0,5.0,3,2.0,relativelt new,2430.0,0.0,1.0,0.0,0.0,0.0,0.0
house,independent,sector 31,3.69,23699.0,4.0,4.0,2,2.0,moderately old,1557.0,1.0,1.0,0.0,1.0,0.0,0.0
house,independent,sushant lok phase 1,2.5,2885.0,7.0,7.0,3,4.0,relativelt new,963.0,0.0,0.0,0.0,0.0,1.0,0.0
house,independent,sushant lok phase 1,5.5,28424.0,1.0,1.0,No,1.0,old property,1935.0,0.0,0.0,0.0,0.0,1.0,2.0
house,unitech deerwood chase,nirvana country,15.0,33333.0,4.0,4.0,2,2.0,moderately old,4500.0,0.0,1.0,0.0,0.0,0.0,2.0
house,ansals palam vihar,palam vihar,5.7,14729.0,5.0,5.0,2,2.0,old property,4550.0,0.0,0.0,0.0,1.0,0.0,1.0
house,international city by sobha phase 2,sector 109,11.3,25111.0,7.0,5.0,3,4.0,relativelt new,4500.0,1.0,1.0,0.0,1.0,1.0,2.0
house,international city by sobha phase 2,sector 109,11.25,25000.0,7.0,5.0,3,4.0,relativelt new,4500.0,1.0,1.0,0.0,1.0,0.0,2.0
house,bptp visionnaire,sector 70a,4.02,7309.0,4.0,4.0,3,3.0,relativelt new,5500.0,1.0,1.0,1.0,1.0,0.0,2.0
house,international city by sobha phase 1,sector 109,5.7,10556.0,4.0,4.0,3,4.0,relativelt new,5400.0,1.0,1.0,0.0,0.0,0.0,2.0
house,independent,dharam colony,1.0,8230.0,9.0,7.0,3,3.0,moderately old,3750.0,0.0,0.0,1.0,1.0,0.0,2.0
house,independent,krishna colony,0.66,12000.0,3.0,1.0,1,3.0,relativelt new,550.0,0.0,0.0,0.0,0.0,1.0,2.0
house,huda ashok vihar phase,laxman vihar,0.7,10233.0,3.0,2.0,1,2.0,new Property,684.0,1.0,0.0,0.0,0.0,0.0,2.0
house,independent,dlf phase 3,1.45,2984.0,3.0,3.0,1,2.0,old property,540.0,0.0,0.0,0.0,0.0,0.0,2.0
house,ashok vihar phase 3 gurgaon,ashok vihar phase 3 extension,0.95,8878.0,4.0,3.0,2,1.0,old property,1070.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 9a,4.5,14286.0,9.0,9.0,3,3.0,relativelt new,3150.0,1.0,0.0,0.0,1.0,1.0,0.0
house,independent,sector 3,0.9,8928.0,3.0,1.0,No,1.0,undefined,1008.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,hira nagar,0.45,8007.0,3.0,2.0,1,1.0,old property,562.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,"gopal nagar, garhi ghasita, sonipat",1.0,11111.0,4.0,3.0,3,4.0,relativelt new,900.0,0.0,0.0,0.0,0.0,1.0,2.0
house,farrukhnagar,"jat colony,fazilpur/taj nagar road",0.6,5698.0,5.0,4.0,3,2.0,relativelt new,1053.0,1.0,0.0,0.0,0.0,0.0,0.0
house,independent,south city 1,7.0,28283.0,7.0,7.0,3,3.0,moderately old,2475.0,1.0,1.0,1.0,1.0,0.0,1.0
house,independent,sector 56,4.0,26613.0,4.0,4.0,3,2.0,relativelt new,1503.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,kheri,0.75,15432.0,2.0,1.0,No,1.0,old property,54.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,madanpuri,0.9,10000.0,6.0,4.0,3,3.0,old property,900.0,0.0,1.0,0.0,0.0,1.0,0.0
house,independent,dlf phase 3,2.75,7666.0,7.0,7.0,3,3.0,moderately old,3000.0,0.0,0.0,0.0,0.0,1.0,0.0
house,prem kunj,sohna road,0.5,7407.0,5.0,4.0,3,3.0,relativelt new,725.0,0.0,0.0,0.0,1.0,0.0,2.0
house,independent,dayanand colony,0.5,8333.0,3.0,3.0,2,2.0,moderately old,600.0,0.0,0.0,0.0,1.0,0.0,2.0
house,independent,mohan nagar,0.42,4666.0,2.0,2.0,1,1.0,relativelt new,900.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,rajendra park,0.6,13333.0,3.0,3.0,No,3.0,undefined,450.0,0.0,0.0,0.0,0.0,0.0,2.0
house,secter 16a daultabad faridabad house no 313,daulatabad,0.48,6667.0,2.0,2.0,No,2.0,relativelt new,80.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,ashok vihar phase 3 extension,0.5,11111.0,5.0,3.0,3,3.0,moderately old,450.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,vishnu garden,0.35,7778.0,2.0,2.0,1,2.0,undefined,556.0,0.0,0.0,0.0,0.0,0.0,2.0
house,dlf city plots,dlf phase 1,4.0,4531.0,4.0,3.0,2,2.0,relativelt new,8829.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,new basti,2.4,11019.0,8.0,4.0,2,2.0,old property,242.0,0.0,0.0,0.0,0.0,0.0,2.0
house,not applicable,shivaji nagar,2.2,12222.0,4.0,3.0,2,1.0,old property,1800.0,1.0,0.0,0.0,1.0,0.0,2.0
house,independent,manesar,1.1,6172.0,8.0,8.0,No,1.0,new Property,1782.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,new colony,8.0,22222.0,4.0,5.0,3,1.0,old property,3600.0,1.0,1.0,0.0,1.0,0.0,2.0
house,independent,sector 8,0.82,9111.0,4.0,3.0,3,2.0,moderately old,900.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,ashok vihar,0.9,8929.0,3.0,3.0,No,2.0,undefined,112.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,maruti kunj,0.7,4117.0,4.0,4.0,1,2.0,moderately old,1700.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,laxmi garden,0.95,7308.0,5.0,3.0,No,1.0,undefined,1300.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,mohan nagar,1.3,8701.0,4.0,4.0,2,1.0,old property,1494.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 9b,0.36,8000.0,1.0,1.0,No,1.0,undefined,450.0,0.0,0.0,0.0,0.0,0.0,2.0
house,housing board colony,saraswati vihar,3.5,25926.0,6.0,6.0,3,3.0,relativelt new,1350.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,imt manesar,0.8,6666.0,8.0,8.0,2,1.0,relativelt new,1200.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,bhora kalan,0.15,2296.0,2.0,1.0,No,1.0,old property,675.0,0.0,0.0,0.0,0.0,0.0,2.0
house,rajendra park sec 105,near nand hospital,0.8,8888.0,9.0,5.0,3,3.0,old property,990.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,dlf phase 1,6.0,33333.0,8.0,5.0,3,3.0,old property,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
house,shivpuri,shivpuri,2.8,12444.0,10.0,7.0,3,1.0,old property,2250.0,1.0,1.0,0.0,1.0,1.0,0.0
house,ansal heights,sector 92,2.75,9793.0,4.0,4.0,3,3.0,relativelt new,5000.0,1.0,0.0,0.0,1.0,0.0,2.0
house,ninex city,sector 76,1.75,6250.0,4.0,4.0,No,14.0,undefined,3111.0,0.0,0.0,0.0,0.0,0.0,2.0
house,spaze privy,sector 72,3.1,8486.0,5.0,5.0,3,21.0,relativelt new,3653.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,jyoti park,1.16,11717.0,5.0,4.0,2,1.0,undefined,122.0,0.0,0.0,0.0,0.0,0.0,2.0
house,signature global park,sohna,0.85,7589.0,3.0,2.0,2,1.0,under construction,1120.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,subhash nagar,0.9,13333.0,4.0,4.0,No,2.0,undefined,675.0,0.0,0.0,0.0,0.0,0.0,2.0
house,my home,new palam vihar,0.34,12592.0,2.0,2.0,2,3.0,moderately old,270.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,palam vihar,5.0,15384.0,6.0,6.0,2,1.0,undefined,3611.0,0.0,0.0,0.0,0.0,0.0,2.0
house,surat nagar phase 2,surat nagar phase 2,0.36,7843.0,2.0,2.0,1,1.0,moderately old,459.0,0.0,0.0,0.0,1.0,0.0,2.0
house,independent,sector 14,5.0,22222.0,3.0,3.0,3,1.0,moderately old,2250.0,0.0,0.0,0.0,0.0,0.0,2.0
house,unitech uniworld resorts,sector 33,9.5,23333.0,5.0,7.0,3,2.0,under construction,4071.0,1.0,1.0,1.0,1.0,0.0,2.0
house,independent,sector 56,7.25,29340.0,8.0,8.0,3,0.0,moderately old,2471.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,ashok vihar,1.5,10288.0,3.0,3.0,No,2.0,old property,210.0,0.0,0.0,0.0,0.0,0.0,2.0
house,dlf gardencity enclave,sector 93,1.3,11284.0,3.0,2.0,1,3.0,relativelt new,1152.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 5,3.75,11029.0,5.0,5.0,3,3.0,undefined,3400.0,0.0,0.0,0.0,0.0,0.0,2.0
house,rajendra park gurgaon,rajendra park,0.37,10277.0,4.0,3.0,2,3.0,relativelt new,360.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,rajiv nagar,2.25,6944.0,10.0,10.0,2,1.0,undefined,400.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,madanpuri,1.15,8518.0,5.0,3.0,2,2.0,old property,1350.0,0.0,0.0,0.0,1.0,0.0,2.0
house,independent,new palam vihar phase 1,0.95,10555.0,3.0,2.0,2,3.0,old property,900.0,0.0,0.0,1.0,0.0,0.0,2.0
house,independent,arjun nagar,0.49,11250.0,6.0,3.0,2,3.0,moderately old,360.0,0.0,0.0,0.0,0.0,0.0,2.0
house,house number b-34,sector 5,0.8,8888.0,2.0,2.0,1,1.0,old property,900.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,surya vihar,1.6,11852.0,5.0,5.0,2,3.0,relativelt new,120.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,block h ashok vihar phase iii extension,0.85,8947.0,6.0,6.0,2,2.0,relativelt new,950.0,1.0,1.0,0.0,1.0,1.0,2.0
house,independent,dlf phase 1,7.0,39260.0,5.0,5.0,2,3.0,relativelt new,1783.0,0.0,1.0,0.0,0.0,0.0,2.0
house,independent,devilal colony,0.5,6083.0,3.0,2.0,1,1.0,undefined,822.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sector 38,8.0,25616.0,10.0,10.0,3,1.0,undefined,3123.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,surya vihar,0.45,8411.0,3.0,2.0,1,1.0,undefined,594.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,prem nagar,0.62,3588.0,6.0,6.0,No,3.0,undefined,192.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,bhim nagar,1.0,4630.0,6.0,4.0,No,3.0,undefined,240.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,laxman vihar phase 2,4.12,8889.0,2.0,1.0,3,2.0,moderately old,4635.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,surat nagar,0.95,7280.0,7.0,6.0,3,3.0,old property,1305.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,gandhi nagar,0.45,10000.0,5.0,3.0,No,1.0,undefined,50.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,khandsa,0.45,10089.0,5.0,3.0,2,3.0,old property,446.0,0.0,0.0,0.0,0.0,0.0,2.0
house,ats tourmaline,sector 109,1.87,8697.0,3.0,4.0,No,12.0,undefined,2150.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,ashok vihar phase 3 extension,0.85,8500.0,1.0,1.0,No,1.0,undefined,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,ravi nagar,0.42,9333.0,5.0,3.0,2,2.0,undefined,450.0,0.0,0.0,0.0,0.0,0.0,2.0
house,bhawani enclave,maruti kunj,0.42,8235.0,3.0,3.0,No,2.0,new Property,567.0,0.0,0.0,0.0,1.0,0.0,2.0
house,independent,rajendra park,1.2,13333.0,7.0,4.0,1,2.0,moderately old,900.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,sector 50,6.5,21667.0,5.0,6.0,No,1.0,undefined,3000.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,"urban estate, sector 5",3.75,20425.0,4.0,4.0,3,3.0,old property,1836.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independent,new palam vihar phase 2,2.5,5472.0,3.0,2.0,1,2.0,old property,4000.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,ashok vihar phase 3 extension,0.75,6410.0,2.0,2.0,No,1.0,undefined,130.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,surat nagar phase 2,0.3,6667.0,6.0,3.0,3,3.0,moderately old,50.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,vishnu garden,1.35,3857.0,5.0,3.0,3,3.0,undefined,3500.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sushant lok phase 3,4.7,21759.0,3.0,3.0,2,2.0,old property,2160.0,0.0,1.0,0.0,0.0,1.0,2.0
house,"om nagar, sector-11",near khandsa road,0.6,8333.0,4.0,2.0,1,0.0,old property,720.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,devilal colony,0.22,7407.0,2.0,2.0,2,1.0,undefined,37.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,sheetla colony,1.65,8333.0,9.0,9.0,No,1.0,new Property,220.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,laxman vihar,0.5,10482.0,5.0,3.0,No,1.0,undefined,53.0,0.0,0.0,0.0,0.0,0.0,2.0
house,independent,farukhnagar,2.3,2821.0,6.0,6.0,No,0.0,old property,906.0,0.0,0.0,0.0,0.0,1.0,2.0
house,independent,ravi nagar,1.25,8735.0,10.0,6.0,3,3.0,old property,1431.0,0.0,0.0,0.0,0.0,0.0,2.0
